DW_CustomerID,Country,Year of birth,Continent,Gender,Age,Age_Group
1192,United States,1942,America,F,82,60+
1193,Canada,1958,America,M,66,60+
1194,Canada,2005,America,M,19,19-30
1197,Belgium,1973,Europe,M,51,41-60
1200,United States,1967,America,M,57,41-60
1201,Italy,1948,Europe,M,76,60+
1202,Finland,1950,Europe,M,74,60+
1204,United Kingdom,1970,Europe,F,54,41-60
1205,United Kingdom,1991,Europe,F,33,31-40
1206,Canada,1973,America,M,51,41-60
1207,United Kingdom,1969,Europe,M,55,41-60
1209,United Kingdom,1967,Europe,F,57,41-60
1212,United Kingdom,1961,Europe,M,63,60+
1213,Denmark,1947,Europe,F,77,60+
1214,France,2004,Europe,M,20,19-30
1216,Spain,1960,Europe,M,64,60+
1218,Finland,1974,Europe,M,50,41-60
1219,Canada,1973,America,M,51,41-60
1220,Israel,1956,Europe,M,68,60+
1221,Spain,1972,Europe,F,52,41-60
1223,Canada,2002,America,M,22,19-30
1225,United Kingdom,1949,Europe,M,75,60+
1227,United States,1959,America,M,65,60+
1229,Canada,1962,America,F,62,60+
1231,Switzerland,1962,Europe,M,62,60+
1233,Norway,1982,Europe,F,42,41-60
1234,Finland,2009,Europe,M,15,0-18
1237,United Kingdom,1950,Europe,M,74,60+
1241,Canada,1967,America,F,57,41-60
1242,Norway,1961,Europe,M,63,60+
1243,United Kingdom,1973,Europe,M,51,41-60
1244,Switzerland,1961,Europe,M,63,60+
1245,United States,1960,America,F,64,60+
1246,United Kingdom,1961,Europe,F,63,60+
1253,United States,1960,America,M,64,60+
1255,Sweden,1963,Europe,M,61,60+
1257,Canada,1959,America,M,65,60+
1260,Denmark,1948,Europe,M,76,60+
1261,Canada,1972,America,F,52,41-60
1264,Canada,1960,America,F,64,60+
1269,Israel,1950,Europe,F,74,60+
1272,United Kingdom,1961,Europe,F,63,60+
1273,United Kingdom,1969,Europe,F,55,41-60
1275,United Kingdom,1961,Europe,F,63,60+
1278,Canada,1998,America,F,26,19-30
1282,Belgium,1948,Europe,F,76,60+
1283,United States,1947,America,F,77,60+
1284,United States,1958,America,M,66,60+
1286,Canada,2005,America,F,19,19-30
1288,Denmark,1968,Europe,F,56,41-60
1291,Netherlands,1991,Europe,F,33,31-40
1293,Canada,1947,America,M,77,60+
1294,Canada,2002,America,M,22,19-30
1296,Italy,1963,Europe,M,61,60+
1298,Switzerland,1959,Europe,M,65,60+
1300,Germany,2000,Europe,M,24,19-30
1302,Finland,1949,Europe,F,75,60+
1303,Italy,1971,Europe,F,53,41-60
1305,Canada,1947,America,F,77,60+
1306,Italy,2005,Europe,F,19,19-30
1307,United States,1959,America,F,65,60+
1308,Canada,1945,America,M,79,60+
1311,United Kingdom,1948,Europe,F,76,60+
1312,Denmark,2000,Europe,F,24,19-30
1314,United Kingdom,1950,Europe,M,74,60+
1315,Canada,1948,America,F,76,60+
1317,Italy,1971,Europe,M,53,41-60
1319,Belgium,1964,Europe,F,60,41-60
1321,United States,1950,America,M,74,60+
1323,United States,1972,America,F,52,41-60
1325,France,1981,Europe,F,43,41-60
1326,Finland,1959,Europe,M,65,60+
1329,Canada,1959,America,M,65,60+
1330,United States,1959,America,F,65,60+
1332,Canada,1994,America,F,30,19-30
1333,United Kingdom,1990,Europe,F,34,31-40
1336,Canada,1966,America,F,58,41-60
1338,Denmark,1973,Europe,F,51,41-60
1339,Canada,1951,America,M,73,60+
1341,United Kingdom,1951,Europe,M,73,60+
1342,United Kingdom,1947,Europe,F,77,60+
1343,Canada,1960,America,M,64,60+
1345,Canada,1969,America,F,55,41-60
1350,Canada,1950,America,F,74,60+
1353,Canada,1961,America,F,63,60+
1355,Netherlands,1974,Europe,F,50,41-60
1356,United Kingdom,1976,Europe,F,48,41-60
1357,Germany,1976,Europe,F,48,41-60
1358,United Kingdom,1949,Europe,F,75,60+
1359,United Kingdom,1962,Europe,F,62,60+
1362,Switzerland,1978,Europe,M,46,41-60
1364,Italy,1998,Europe,F,26,19-30
1365,Germany,1950,Europe,F,74,60+
1369,United Kingdom,1951,Europe,M,73,60+
1370,Canada,1974,America,M,50,41-60
1371,Finland,1951,Europe,F,73,60+
1372,Switzerland,1948,Europe,F,76,60+
1373,Canada,2006,America,M,18,0-18
1375,Canada,1972,America,F,52,41-60
1376,Canada,1968,America,M,56,41-60
1378,United Kingdom,1960,Europe,F,64,60+
1382,France,1995,Europe,F,29,19-30
1383,United Kingdom,1956,Europe,F,68,60+
1384,Sweden,1950,Europe,F,74,60+
1387,Italy,2004,Europe,F,20,19-30
1391,United Kingdom,2005,Europe,M,19,19-30
1395,Germany,1983,Europe,F,41,41-60
1397,United States,1945,America,M,79,60+
1398,Switzerland,1945,Europe,F,79,60+
1400,Canada,1949,America,M,75,60+
1403,Canada,1960,America,F,64,60+
1404,United Kingdom,1961,Europe,F,63,60+
1407,Canada,1974,America,F,50,41-60
1408,Spain,1968,Europe,M,56,41-60
1409,United Kingdom,1948,Europe,M,76,60+
1410,Spain,1951,Europe,F,73,60+
1411,Canada,1960,America,F,64,60+
1412,United States,1968,America,M,56,41-60
1413,Finland,1957,Europe,F,67,60+
1415,Norway,2003,Europe,M,21,19-30
1417,Germany,1945,Europe,F,79,60+
1418,Canada,1982,America,F,42,41-60
1419,Canada,1965,America,F,59,41-60
1420,Canada,1965,America,M,59,41-60
1421,United States,1977,America,M,47,41-60
1422,Canada,2003,America,M,21,19-30
1424,United Kingdom,2002,Europe,M,22,19-30
1425,Canada,1994,America,M,30,19-30
1428,Canada,2002,America,M,22,19-30
1431,Netherlands,1948,Europe,F,76,60+
1434,United States,1950,America,M,74,60+
1435,Finland,1969,Europe,F,55,41-60
1437,Israel,1996,Europe,F,28,19-30
1438,Italy,1963,Europe,M,61,60+
1439,Canada,1946,America,M,78,60+
1441,Canada,2002,America,F,22,19-30
1442,Germany,1945,Europe,M,79,60+
1443,Spain,1998,Europe,F,26,19-30
1446,Canada,1946,America,F,78,60+
1447,Norway,2002,Europe,F,22,19-30
1448,Sweden,1959,Europe,M,65,60+
1451,Canada,1982,America,F,42,41-60
1452,Italy,1956,Europe,M,68,60+
1453,Canada,1995,America,F,29,19-30
1458,Canada,1962,America,F,62,60+
1461,Israel,1967,Europe,F,57,41-60
1462,Canada,1948,America,M,76,60+
1463,Canada,1954,America,M,70,60+
1464,United Kingdom,1948,Europe,F,76,60+
1465,United States,1977,America,F,47,41-60
1466,Finland,1942,Europe,F,82,60+
1467,France,2009,Europe,F,15,0-18
1468,Canada,1998,America,M,26,19-30
1469,United States,1965,America,F,59,41-60
1480,Canada,1956,America,F,68,60+
1481,Norway,1978,Europe,M,46,41-60
1482,United States,1993,America,F,31,31-40
1484,Canada,1949,America,F,75,60+
1485,United States,1999,America,M,25,19-30
1486,United States,1947,America,M,77,60+
1487,Denmark,1950,Europe,F,74,60+
1489,United Kingdom,1970,Europe,M,54,41-60
1490,Finland,1998,Europe,F,26,19-30
1491,United States,2009,America,M,15,0-18
1499,United Kingdom,1967,Europe,M,57,41-60
1502,Canada,1972,America,M,52,41-60
1504,Finland,1968,Europe,F,56,41-60
1505,Sweden,1945,Europe,M,79,60+
1506,Netherlands,1963,Europe,M,61,60+
1507,Belgium,1946,Europe,F,78,60+
1512,United States,2009,America,F,15,0-18
1513,Finland,1988,Europe,M,36,31-40
1514,Netherlands,1967,Europe,F,57,41-60
1515,Denmark,2004,Europe,F,20,19-30
1516,Denmark,1946,Europe,M,78,60+
1521,United Kingdom,1973,Europe,F,51,41-60
1522,Canada,1997,America,F,27,19-30
1524,Spain,2004,Europe,F,20,19-30
1533,Belgium,1992,Europe,F,32,31-40
1535,Switzerland,1995,Europe,F,29,19-30
1536,Netherlands,1982,Europe,M,42,41-60
1538,Netherlands,1947,Europe,F,77,60+
1539,Belgium,1998,Europe,F,26,19-30
1541,Canada,2003,America,F,21,19-30
1542,Canada,1948,America,F,76,60+
1546,Canada,1945,America,M,79,60+
1547,Israel,2009,Europe,F,15,0-18
1548,Norway,1984,Europe,F,40,31-40
1549,Canada,1976,America,F,48,41-60
1552,United States,1946,America,F,78,60+
1554,Italy,1993,Europe,M,31,31-40
1560,Netherlands,1962,Europe,M,62,60+
1561,Canada,1945,America,F,79,60+
1562,Israel,1948,Europe,F,76,60+
1563,Norway,1999,Europe,F,25,19-30
1569,Denmark,1974,Europe,F,50,41-60
1572,United Kingdom,2009,Europe,M,15,0-18
1573,Switzerland,1980,Europe,F,44,41-60
1574,Finland,1951,Europe,F,73,60+
1576,United Kingdom,2001,Europe,F,23,19-30
1578,Canada,1941,America,F,83,60+
1579,Netherlands,1963,Europe,M,61,60+
1582,Belgium,1969,Europe,M,55,41-60
1583,United States,1961,America,M,63,60+
1584,Canada,1968,America,M,56,41-60
1585,Germany,2000,Europe,F,24,19-30
1587,Germany,2005,Europe,F,19,19-30
1590,Canada,1974,America,F,50,41-60
1591,Netherlands,1966,Europe,F,58,41-60
1592,Canada,2006,America,F,18,0-18
1594,Germany,1960,Europe,M,64,60+
1595,Canada,1971,America,F,53,41-60
1596,Canada,1998,America,F,26,19-30
1597,United Kingdom,1972,Europe,F,52,41-60
1598,United States,1973,America,M,51,41-60
1599,United Kingdom,1986,Europe,F,38,31-40
1600,Netherlands,1949,Europe,F,75,60+
1601,Finland,1978,Europe,F,46,41-60
1602,Italy,1974,Europe,M,50,41-60
1603,United States,1943,America,M,81,60+
1604,Israel,2006,Europe,M,18,0-18
1608,Finland,1996,Europe,F,28,19-30
1609,Denmark,1951,Europe,F,73,60+
1610,Sweden,1951,Europe,F,73,60+
1611,Denmark,1996,Europe,M,28,19-30
1612,Canada,2003,America,M,21,19-30
1614,Canada,1982,America,M,42,41-60
1617,United States,1966,America,F,58,41-60
1620,France,1961,Europe,F,63,60+
1623,Finland,1967,Europe,M,57,41-60
1624,Belgium,1944,Europe,M,80,60+
1625,Canada,1958,America,M,66,60+
1629,France,1966,Europe,F,58,41-60
1631,Canada,1972,America,F,52,41-60
1633,Germany,1999,Europe,F,25,19-30
1636,Switzerland,1945,Europe,F,79,60+
1637,Canada,1966,America,M,58,41-60
1639,United Kingdom,1948,Europe,M,76,60+
1643,United Kingdom,1955,Europe,F,69,60+
1647,Canada,1992,America,F,32,31-40
1652,Italy,1948,Europe,M,76,60+
1653,Switzerland,1983,Europe,F,41,41-60
1655,Spain,1972,Europe,M,52,41-60
1657,United Kingdom,1962,Europe,F,62,60+
1660,United States,1966,America,F,58,41-60
1662,Spain,1959,Europe,F,65,60+
1663,Belgium,1991,Europe,F,33,31-40
1664,Finland,1971,Europe,F,53,41-60
1665,United Kingdom,1951,Europe,F,73,60+
1666,Canada,1986,America,M,38,31-40
1667,Germany,1947,Europe,F,77,60+
1670,United Kingdom,1964,Europe,M,60,41-60
1672,United Kingdom,2007,Europe,M,17,0-18
1674,United Kingdom,1961,Europe,F,63,60+
1678,Belgium,1945,Europe,F,79,60+
1680,United Kingdom,1971,Europe,F,53,41-60
1681,Canada,1946,America,F,78,60+
1682,Italy,1961,Europe,F,63,60+
1683,Denmark,1946,Europe,F,78,60+
1686,United States,1998,America,F,26,19-30
1687,United States,1969,America,M,55,41-60
1689,Israel,1982,Europe,M,42,41-60
1691,Sweden,1945,Europe,M,79,60+
1692,Norway,1965,Europe,M,59,41-60
1693,United States,1972,America,M,52,41-60
1694,Israel,1999,Europe,F,25,19-30
1697,Canada,1941,America,F,83,60+
1698,Canada,2001,America,F,23,19-30
1699,Israel,1951,Europe,F,73,60+
1701,United Kingdom,1942,Europe,F,82,60+
1702,United Kingdom,1976,Europe,M,48,41-60
1703,United Kingdom,1959,Europe,F,65,60+
1704,Belgium,1953,Europe,M,71,60+
1705,Canada,1966,America,F,58,41-60
1706,Italy,2007,Europe,M,17,0-18
1707,Finland,1947,Europe,F,77,60+
1709,United Kingdom,1994,Europe,M,30,19-30
1711,Canada,1971,America,F,53,41-60
1714,Finland,1944,Europe,F,80,60+
1716,Finland,1966,Europe,M,58,41-60
1718,Canada,1970,America,F,54,41-60
1720,Canada,1949,America,F,75,60+
1721,Finland,1986,Europe,M,38,31-40
1722,Switzerland,1960,Europe,F,64,60+
1723,Norway,1951,Europe,F,73,60+
1724,Canada,1966,America,F,58,41-60
1726,United States,1966,America,F,58,41-60
1729,United Kingdom,1960,Europe,F,64,60+
1730,Canada,1962,America,F,62,60+
1732,Spain,2006,Europe,F,18,0-18
1734,United States,1992,America,F,32,31-40
1735,Switzerland,1947,Europe,F,77,60+
1738,Canada,1976,America,M,48,41-60
1739,United States,1963,America,F,61,60+
1740,Germany,1958,Europe,M,66,60+
1741,Finland,2004,Europe,F,20,19-30
1742,Canada,1972,America,F,52,41-60
1744,Canada,1961,America,M,63,60+
1747,Canada,1974,America,M,50,41-60
1748,Canada,1945,America,M,79,60+
1750,Sweden,1947,Europe,F,77,60+
1755,Finland,1967,Europe,M,57,41-60
1756,Finland,1959,Europe,F,65,60+
1757,United Kingdom,1967,Europe,M,57,41-60
1758,Spain,1978,Europe,F,46,41-60
1759,Finland,1961,Europe,F,63,60+
1760,Canada,1947,America,M,77,60+
1762,Denmark,2000,Europe,F,24,19-30
1763,Netherlands,1991,Europe,M,33,31-40
1764,Denmark,2001,Europe,M,23,19-30
1767,Netherlands,1982,Europe,M,42,41-60
1768,Switzerland,1968,Europe,M,56,41-60
1769,Canada,1964,America,M,60,41-60
1773,United States,1954,America,M,70,60+
1780,Canada,2004,America,M,20,19-30
1782,Denmark,1993,Europe,M,31,31-40
1784,United Kingdom,1949,Europe,F,75,60+
1785,Canada,2005,America,F,19,19-30
1786,Spain,1994,Europe,F,30,19-30
1790,Canada,1971,America,F,53,41-60
1791,Denmark,1962,Europe,F,62,60+
1792,Finland,1968,Europe,M,56,41-60
1797,Spain,1956,Europe,M,68,60+
1798,Canada,1986,America,M,38,31-40
1799,Spain,1963,Europe,F,61,60+
1802,United States,1971,America,M,53,41-60
1803,Netherlands,2009,Europe,F,15,0-18
1807,Canada,1993,America,M,31,31-40
1809,Sweden,1958,Europe,F,66,60+
1811,Germany,1947,Europe,M,77,60+
1812,United Kingdom,2005,Europe,M,19,19-30
1813,Denmark,1981,Europe,F,43,41-60
1814,Israel,1998,Europe,F,26,19-30
1815,United States,1968,America,M,56,41-60
1817,United States,1966,America,F,58,41-60
1818,United States,1971,America,M,53,41-60
1821,United Kingdom,2007,Europe,F,17,0-18
1822,Finland,1950,Europe,F,74,60+
1824,United States,1961,America,F,63,60+
1829,France,1960,Europe,M,64,60+
1830,Canada,1965,America,F,59,41-60
1832,United States,1984,America,F,40,31-40
1835,Germany,1954,Europe,F,70,60+
1836,Belgium,1947,Europe,M,77,60+
1837,Italy,1972,Europe,M,52,41-60
1838,United Kingdom,1965,Europe,F,59,41-60
1839,United Kingdom,1948,Europe,M,76,60+
1845,United Kingdom,1945,Europe,F,79,60+
1846,Denmark,1951,Europe,M,73,60+
1847,Israel,1967,Europe,F,57,41-60
1848,Italy,2000,Europe,F,24,19-30
1851,United Kingdom,1950,Europe,F,74,60+
1852,United States,1945,America,F,79,60+
1853,United States,1971,America,F,53,41-60
1854,Netherlands,1962,Europe,F,62,60+
1856,United Kingdom,1967,Europe,M,57,41-60
1859,Finland,1948,Europe,F,76,60+
1860,United Kingdom,1946,Europe,F,78,60+
1861,Italy,1950,Europe,M,74,60+
1862,United States,1964,America,F,60,41-60
1863,Canada,1969,America,M,55,41-60
1864,United Kingdom,1997,Europe,M,27,19-30
1866,United States,1945,America,F,79,60+
1868,Finland,1967,Europe,F,57,41-60
1869,Canada,1981,America,F,43,41-60
1870,Denmark,1962,Europe,F,62,60+
1871,Germany,2002,Europe,M,22,19-30
1874,Italy,1968,Europe,M,56,41-60
1875,Sweden,1946,Europe,F,78,60+
1876,Canada,1957,America,F,67,60+
1877,Denmark,1998,Europe,F,26,19-30
1879,Sweden,1960,Europe,F,64,60+
1881,United Kingdom,1969,Europe,M,55,41-60
1883,United States,1969,America,F,55,41-60
1884,Canada,1991,America,F,33,31-40
1885,Netherlands,2000,Europe,F,24,19-30
1887,Spain,1968,Europe,M,56,41-60
1889,United States,1967,America,F,57,41-60
1890,Norway,1948,Europe,F,76,60+
1891,United States,1963,America,F,61,60+
1893,Belgium,1999,Europe,F,25,19-30
1894,Denmark,1953,Europe,M,71,60+
1895,Canada,1949,America,M,75,60+
1896,United Kingdom,1960,Europe,M,64,60+
1897,Canada,1949,America,F,75,60+
1899,Denmark,1973,Europe,F,51,41-60
1901,United States,1961,America,F,63,60+
1902,Italy,1961,Europe,F,63,60+
1903,Canada,1972,America,F,52,41-60
1904,Canada,1996,America,F,28,19-30
1905,Belgium,1951,Europe,M,73,60+
1907,Israel,1978,Europe,F,46,41-60
1908,United Kingdom,1944,Europe,M,80,60+
1909,Belgium,1999,Europe,F,25,19-30
1911,Finland,1959,Europe,F,65,60+
1915,Finland,1945,Europe,F,79,60+
1916,Canada,1942,America,F,82,60+
1917,United Kingdom,1997,Europe,F,27,19-30
1918,Switzerland,1961,Europe,F,63,60+
1919,Germany,1950,Europe,F,74,60+
1921,Belgium,1970,Europe,F,54,41-60
1926,Denmark,1962,Europe,M,62,60+
1929,United Kingdom,1953,Europe,F,71,60+
1930,United States,2004,America,F,20,19-30
1932,Switzerland,1986,Europe,M,38,31-40
1934,Spain,1977,Europe,F,47,41-60
1937,Italy,2005,Europe,F,19,19-30
1938,Canada,1987,America,F,37,31-40
1939,Canada,1950,America,F,74,60+
1942,Spain,1960,Europe,F,64,60+
1943,United States,1950,America,M,74,60+
1944,United Kingdom,2003,Europe,F,21,19-30
1945,Canada,1962,America,M,62,60+
1948,Germany,2001,Europe,M,23,19-30
1950,United Kingdom,1946,Europe,M,78,60+
1951,Netherlands,1941,Europe,F,83,60+
1952,Canada,1983,America,F,41,41-60
1953,United States,1966,America,F,58,41-60
1955,United Kingdom,1950,Europe,F,74,60+
1956,Belgium,1958,Europe,M,66,60+
1963,Israel,1989,Europe,M,35,31-40
1964,Canada,1972,America,M,52,41-60
1965,United States,1945,America,M,79,60+
1966,Switzerland,1998,Europe,M,26,19-30
1967,Denmark,1959,Europe,M,65,60+
1968,Finland,1949,Europe,M,75,60+
1971,Finland,1968,Europe,F,56,41-60
1973,Norway,1990,Europe,F,34,31-40
1975,United States,1953,America,F,71,60+
1976,Switzerland,1988,Europe,M,36,31-40
1977,Canada,1948,America,F,76,60+
1982,Finland,1970,Europe,M,54,41-60
1983,Spain,1963,Europe,M,61,60+
1984,Canada,1970,America,F,54,41-60
1986,Finland,1971,Europe,F,53,41-60
1987,Germany,1970,Europe,F,54,41-60
1992,United Kingdom,2001,Europe,F,23,19-30
1995,United Kingdom,2003,Europe,F,21,19-30
1996,Spain,1948,Europe,F,76,60+
1997,United States,1951,America,F,73,60+
1999,Canada,1954,America,M,70,60+
2001,Denmark,1962,Europe,F,62,60+
2002,United Kingdom,1950,Europe,M,74,60+
2004,Canada,1961,America,F,63,60+
2006,United Kingdom,1965,Europe,F,59,41-60
2007,Canada,1948,America,M,76,60+
2011,Italy,1948,Europe,M,76,60+
2012,Germany,1966,Europe,M,58,41-60
2013,Israel,1968,Europe,M,56,41-60
2016,United States,1948,America,M,76,60+
2017,Germany,1970,Europe,F,54,41-60
2018,Canada,1956,America,M,68,60+
2020,United States,1990,America,F,34,31-40
2022,United States,2005,America,M,19,19-30
2023,United Kingdom,1988,Europe,M,36,31-40
2024,United Kingdom,1972,Europe,M,52,41-60
2030,United Kingdom,1973,Europe,M,51,41-60
2031,Canada,1989,America,F,35,31-40
2033,United States,1966,America,M,58,41-60
2035,Canada,1993,America,F,31,31-40
2036,United Kingdom,1999,Europe,M,25,19-30
2037,Switzerland,2000,Europe,M,24,19-30
2039,Norway,1972,Europe,M,52,41-60
2041,Canada,1962,America,F,62,60+
2042,Canada,1963,America,F,61,60+
2044,Israel,1963,Europe,F,61,60+
2045,United States,1945,America,F,79,60+
2047,Norway,1947,Europe,F,77,60+
2048,United Kingdom,2002,Europe,F,22,19-30
2049,Canada,1945,America,M,79,60+
2052,United Kingdom,1950,Europe,M,74,60+
2055,Finland,1945,Europe,F,79,60+
2056,Canada,1973,America,M,51,41-60
2057,France,1971,Europe,M,53,41-60
2058,Italy,1943,Europe,F,81,60+
2059,United Kingdom,1961,Europe,F,63,60+
2060,United Kingdom,1959,Europe,F,65,60+
2061,Finland,1967,Europe,F,57,41-60
2063,Canada,1944,America,M,80,60+
2064,Israel,1951,Europe,F,73,60+
2065,United States,1967,America,F,57,41-60
2066,Finland,1967,Europe,M,57,41-60
2067,Belgium,1949,Europe,F,75,60+
2068,Spain,1969,Europe,F,55,41-60
2069,Finland,2009,Europe,F,15,0-18
2071,United States,2004,America,F,20,19-30
2072,United Kingdom,1999,Europe,F,25,19-30
2076,United States,1951,America,M,73,60+
2077,United States,2003,America,F,21,19-30
2078,Sweden,1974,Europe,M,50,41-60
2079,Switzerland,1966,Europe,M,58,41-60
2083,Finland,1999,Europe,M,25,19-30
2084,Canada,1964,America,M,60,41-60
2085,Italy,1967,Europe,M,57,41-60
2086,United Kingdom,1950,Europe,F,74,60+
2087,Canada,1946,America,M,78,60+
2090,United States,1972,America,F,52,41-60
2094,Sweden,1967,Europe,F,57,41-60
2095,United States,1950,America,F,74,60+
2096,Canada,1951,America,F,73,60+
2097,United States,1958,America,F,66,60+
2098,Netherlands,1986,Europe,F,38,31-40
2099,Canada,1970,America,M,54,41-60
2101,Canada,1967,America,F,57,41-60
2105,Finland,1960,Europe,M,64,60+
2108,Spain,1987,Europe,M,37,31-40
2109,Norway,1974,Europe,F,50,41-60
2110,United States,1972,America,M,52,41-60
2112,Netherlands,1969,Europe,M,55,41-60
2113,United States,1971,America,F,53,41-60
